DATE,SP500,VIX,FNG,SP500_Change,SP500_Change_lag1,SP500_Change_lag2,SP500_Change_lag3,SP500_Change_lag4,SP500_Change_lag5,SP500_Change_lag6,SP500_Change_lag7,SP500_Change_lag8,SP500_Change_lag9,S&P_1day_up,S&P_3day_up,S&P_5day_up,S&P_14day_up,S&P_28day_up,VIX_Change,FNG_Change,SP500_Change_Percentage,SP500_Change_1day,SP500_Change_3day,SP500_Change_5day,SP500_Change_14day,SP500_Change_28day
2022-10-11,3588.84,33.63,16.89,-23.55,-27.27,-104.86,-38.76,-7.65,112.5,92.81,-54.85,-78.57,71.75,0,0,1,1,1,1.18,-2.51,-0.652,-0.327,-0.16,3.63,7.838,10.422
2022-10-12,3577.03,33.57,15.94,-11.81,-23.55,-27.27,-104.86,-38.76,-7.65,112.5,92.81,-54.85,-78.57,1,1,1,1,1,-0.06,-0.95,-0.329,2.588,2.812,3.292,7.776,10.391
2022-10-13,3669.91,31.94,19.37,92.88,-11.81,-23.55,-27.27,-104.86,-38.76,-7.65,112.5,92.81,-54.85,0,1,0,1,1,-1.63,3.43,2.597,-2.428,1.4,-0.115,2.51,9.328
2022-10-14,3583.07,32.02,16.46,-86.84,92.88,-11.81,-23.55,-27.27,-104.86,-38.76,-7.65,112.5,92.81,1,1,1,1,1,0.08,-2.91,-2.366,2.585,3.054,4.624,3.728,12.104
2022-10-17,3677.95,31.37,23.4,94.88,-86.84,92.88,-11.81,-23.55,-27.27,-104.86,-38.76,-7.65,112.5,1,0,1,1,1,-0.65,6.94,2.648,1.173,-0.34,3.332,2.584,9.717
2022-10-18,3719.98,30.5,28.8,42.03,94.88,-86.84,92.88,-11.81,-23.55,-27.27,-104.86,-38.76,-7.65,0,1,1,1,1,-0.87,5.4,1.143,-0.675,0.891,3.783,2.361,6.633
2022-10-19,3695.16,30.76,29.43,-24.82,42.03,94.88,-86.84,92.88,-11.81,-23.55,-27.27,-104.86,-38.76,0,1,1,1,1,0.26,0.63,-0.667,-0.79,2.747,3.641,3.574,7.056
2022-10-20,3665.78,29.98,39.09,-29.38,-24.82,42.03,94.88,-86.84,92.88,-11.81,-23.55,-27.27,-104.86,1,1,1,1,1,-0.78,9.66,-0.795,2.354,5.232,3.83,2.24,11.213
2022-10-21,3752.75,29.69,43.74,86.97,-29.38,-24.82,42.03,94.88,-86.84,92.88,-11.81,-23.55,-27.27,1,1,1,1,1,-0.29,4.65,2.372,1.216,2.124,4.046,5.555,8.834
2022-10-24,3797.34,29.85,47.23,44.59,86.97,-29.38,-24.82,42.03,94.88,-86.84,92.88,-11.81,-23.55,1,1,1,1,1,0.16,3.49,1.188,1.646,0.265,1.989,5.212,7.311
2022-10-25,3859.11,28.46,51.37,61.77,44.59,86.97,-29.38,-24.82,42.03,94.88,-86.84,92.88,-11.81,0,1,0,1,1,-1.39,4.14,1.627,-0.751,1.105,-0.079,2.584,3.68
2022-10-26,3830.6,27.28,53.8,-28.51,61.77,44.59,86.97,-29.38,-24.82,42.03,94.88,-86.84,92.88,0,1,0,1,1,-1.18,2.43,-0.739,-0.604,1.072,-1.837,4.175,2.868
2022-10-27,3807.3,27.39,54.57,-23.3,-28.51,61.77,44.59,86.97,-29.38,-24.82,42.03,94.88,-86.84,1,1,0,1,1,0.11,0.77,-0.608,2.448,1.274,-2.282,3.955,3.305
2022-10-28,3901.06,25.75,57.11,93.76,-23.3,-28.51,61.77,44.59,86.97,-29.38,-24.82,42.03,94.88,0,0,0,1,1,-1.64,2.54,2.463,-0.764,-3.713,-3.428,1.195,1.64
2022-10-31,3871.98,25.88,64.06,-29.08,93.76,-23.3,-28.51,61.77,44.59,86.97,-29.38,-24.82,42.03,0,0,0,1,1,0.13,6.95,-0.745,-0.407,-3.899,-1.671,2.393,1.6
2022-11-01,3856.1,25.81,63.51,-15.88,-29.08,93.76,-23.3,-28.51,61.77,44.59,86.97,-29.38,-24.82,0,0,0,1,1,-0.07,-0.55,-0.41,-2.49,-2.209,-0.723,2.424,3.473
2022-11-02,3759.69,25.86,55.29,-96.41,-15.88,-29.08,93.76,-23.3,-28.51,61.77,44.59,86.97,-29.38,0,1,0,1,1,0.05,-8.22,-2.5,-1.032,1.222,-0.288,6.325,6.742
2022-11-03,3719.89,25.3,55.51,-39.8,-96.41,-15.88,-29.08,93.76,-23.3,-28.51,61.77,44.59,86.97,1,1,1,1,1,-0.56,0.22,-1.059,1.347,2.878,6.29,8.175,7.326
2022-11-04,3770.55,24.55,56.51,50.66,-39.8,-96.41,-15.88,-29.08,93.76,-23.3,-28.51,61.77,44.59,1,0,1,1,1,-0.75,1.0,1.362,0.974,-0.591,5.978,6.87,3.366
2022-11-07,3806.8,24.35,59.66,36.25,50.66,-39.8,-96.41,-15.88,-29.08,93.76,-23.3,-28.51,61.77,1,1,1,1,1,-0.2,3.15,0.961,0.565,3.967,3.99,4.168,1.208
2022-11-08,3828.11,25.54,57.94,21.31,36.25,50.66,-39.8,-96.41,-15.88,-29.08,93.76,-23.3,-28.51,0,1,1,1,0,1.19,-1.72,0.56,-2.089,4.33,4.298,3.402,-0.275
2022-11-09,3748.57,26.09,54.0,-79.54,21.31,36.25,50.66,-39.8,-96.41,-15.88,-29.08,93.76,-23.3,1,1,1,1,1,0.55,-3.94,-2.078,5.428,5.451,5.491,8.661,1.908
2022-11-10,3956.37,23.53,60.34,207.8,-79.54,21.31,36.25,50.66,-39.8,-96.41,-15.88,-29.08,93.76,1,1,0,1,0,-2.56,6.34,5.543,0.975,0.943,-0.262,3.207,-2.079
2022-11-11,3992.93,22.52,63.74,36.56,207.8,-79.54,21.31,36.25,50.66,-39.8,-96.41,-15.88,-29.08,0,0,0,1,0,-1.01,3.4,0.924,-0.902,-0.863,-0.697,1.991,-4.311
2022-11-14,3957.25,23.73,62.69,-35.68,36.56,207.8,-79.54,21.31,36.25,50.66,-39.8,-96.41,-15.88,1,0,0,1,0,1.21,-1.05,-0.894,0.864,-0.268,-0.183,1.042,-2.816
2022-11-15,3991.73,24.54,66.91,34.48,-35.68,36.56,207.8,-79.54,21.31,36.25,50.66,-39.8,-96.41,0,0,1,0,0,0.81,4.22,0.871,-0.832,-0.667,0.299,-1.275,-4.106
2022-11-16,3958.79,24.11,65.09,-32.94,34.48,-35.68,36.56,207.8,-79.54,21.31,36.25,50.66,-39.8,0,0,1,0,0,-0.43,-1.82,-0.825,-0.306,-0.222,1.715,-0.623,-4.398
2022-11-17,3946.56,23.93,61.49,-12.23,-32.94,34.48,-35.68,36.56,207.8,-79.54,21.31,36.25,50.66,1,1,1,1,0,-0.18,-3.6,-0.309,0.474,1.44,2.01,0.428,-2.457
2022-11-18,3965.34,23.12,60.34,18.78,-12.23,-32.94,34.48,-35.68,36.56,207.8,-79.54,21.31,36.25,0,1,0,0,0,-0.81,-1.15,0.476,-0.39,1.569,-0.035,-0.784,-3.189
2022-11-21,3949.94,22.36,60.97,-15.4,18.78,-12.23,-32.94,34.48,-35.68,36.56,207.8,-79.54,21.31,1,1,1,1,0,-0.76,0.63,-0.388,1.353,1.921,0.194,1.024,-3.172
2022-11-22,4003.58,21.29,60.8,53.64,-15.4,18.78,-12.23,-32.94,34.48,-35.68,36.56,207.8,-79.54,1,0,1,1,0,-1.07,-0.17,1.358,0.6,-1.004,1.937,0.407,-3.813
2022-11-23,4027.26,20.35,64.26,23.68,53.64,-15.4,18.78,-12.23,-32.94,34.48,-35.68,36.56,207.8,0,0,1,0,0,-0.94,3.46,0.591,-0.028,-1.739,1.232,-0.798,-5.474
2022-11-25,4026.12,20.5,63.09,-1.14,23.68,53.64,-15.4,18.78,-12.23,-32.94,34.48,-35.68,36.56,0,1,1,0,0,0.15,-1.17,-0.028,-1.544,1.341,1.132,-3.237,-3.254
2022-11-28,3963.94,22.21,59.74,-62.18,-1.14,23.68,53.64,-15.4,18.78,-12.23,-32.94,34.48,-35.68,0,1,1,0,0,1.71,-3.35,-1.544,-0.157,2.797,0.867,-2.771,-1.785
2022-11-29,3957.63,21.89,58.17,-6.31,-62.18,-1.14,23.68,53.64,-15.4,18.78,-12.23,-32.94,34.48,1,1,0,0,0,-0.32,-1.57,-0.159,3.09,2.878,-0.413,-3.531,-0.968
2022-11-30,4080.11,20.58,73.97,122.48,-6.31,-62.18,-1.14,23.68,53.64,-15.4,18.78,-12.23,-32.94,0,0,0,0,0,-1.31,15.8,3.095,-0.089,-2.054,-3.694,-6.531,-2.792
2022-12-01,4076.57,19.84,75.6,-3.54,122.48,-6.31,-62.18,-1.14,23.68,53.64,-15.4,18.78,-12.23,0,0,0,0,0,-0.74,1.63,-0.087,-0.119,-3.316,-2.771,-4.856,-2.289
2022-12-02,4071.7,19.06,68.14,-4.87,-3.54,122.48,-6.31,-62.18,-1.14,23.68,53.64,-15.4,18.78,0,0,0,0,0,-0.78,-7.46,-0.119,-1.787,-3.38,-3.369,-6.116,-1.781
2022-12-05,3998.84,20.75,65.09,-72.86,-4.87,-3.54,122.48,-6.31,-62.18,-1.14,23.68,53.64,-15.4,0,0,0,0,0,1.69,-3.05,-1.789,-1.414,-0.868,-0.203,-3.783,-0.193
2022-12-06,3941.26,22.17,61.83,-57.58,-72.86,-4.87,-3.54,122.48,-6.31,-62.18,-1.14,23.68,53.64,0,0,1,0,0,1.42,-3.26,-1.44,-0.184,-0.172,1.96,-2.801,-0.31
2022-12-07,3933.92,22.68,58.43,-7.34,-57.58,-72.86,-4.87,-3.54,122.48,-6.31,-62.18,-1.14,23.68,1,1,1,0,0,0.51,-3.4,-0.186,0.751,1.437,1.558,-3.824,-0.89
2022-12-08,3963.51,22.29,55.69,29.59,-7.34,-57.58,-72.86,-4.87,-3.54,122.48,-6.31,-62.18,-1.14,0,1,0,0,1,-0.39,-2.74,0.752,-0.74,1.427,-1.722,-2.904,0.231
2022-12-09,3934.38,22.83,52.09,-29.13,29.59,-7.34,-57.58,-72.86,-4.87,-3.54,122.48,-6.31,-62.18,1,1,0,0,1,0.54,-3.6,-0.735,1.417,1.538,-2.069,-2.394,2.155
2022-12-12,3990.56,25.0,57.2,56.18,-29.13,29.59,-7.34,-57.58,-72.86,-4.87,-3.54,122.48,-6.31,1,0,0,0,1,2.17,5.11,1.428,0.739,-2.41,-4.395,-4.23,0.671
2022-12-13,4019.65,22.55,59.17,29.09,56.18,-29.13,29.59,-7.34,-57.58,-72.86,-4.87,-3.54,122.48,0,0,0,0,0,-2.45,1.97,0.729,-0.61,-4.192,-4.962,-4.177,-0.086
2022-12-14,3995.32,21.14,60.94,-24.33,29.09,56.18,-29.13,29.59,-7.34,-57.58,-72.86,-4.87,-3.54,0,0,0,0,1,-1.41,1.77,-0.605,-2.477,-4.42,-2.908,-4.658,1.62
2022-12-15,3895.75,22.83,60.14,-99.57,-24.33,29.09,56.18,-29.13,29.59,-7.34,-57.58,-72.86,-4.87,0,0,0,0,1,1.69,-0.8,-2.492,-1.086,-1.855,-1.836,-0.017,4.375
2022-12-16,3852.36,22.62,44.14,-43.39,-99.57,-24.33,29.09,56.18,-29.13,29.59,-7.34,-57.58,-72.86,0,1,0,1,1,-0.21,-16.0,-1.114,-0.891,0.669,-0.194,1.02,4.246
2022-12-19,3817.66,22.42,39.97,-34.7,-43.39,-99.57,-24.33,29.09,56.18,-29.13,29.59,-7.34,-57.58,1,1,1,1,1,-0.2,-4.17,-0.901,0.103,0.123,0.301,2.637,6.722
2022-12-20,3821.62,21.48,38.31,3.96,-34.7,-43.39,-99.57,-24.33,29.09,56.18,-29.13,29.59,-7.34,1,1,0,1,1,-0.94,-1.66,0.104,1.488,0.608,-1.006,3.876,7.795
2022-12-21,3878.44,20.07,38.54,56.82,3.96,-34.7,-43.39,-99.57,-24.33,29.09,56.18,-29.13,29.59,0,0,0,1,1,-1.41,0.23,1.487,-1.467,-1.287,-0.763,2.74,7.885
2022-12-22,3822.39,21.97,37.0,-56.05,56.82,3.96,-34.7,-43.39,-99.57,-24.33,29.09,56.18,-29.13,1,0,1,1,1,1.9,-1.54,-1.445,0.578,-1.01,0.441,4.556,8.098
2022-12-23,3844.82,20.87,39.51,22.43,-56.05,56.82,3.96,-34.7,-43.39,-99.57,-24.33,29.09,56.18,0,1,0,1,1,-1.1,2.51,0.587,-0.407,0.117,-0.541,3.824,6.966
2022-12-27,3829.25,21.65,39.94,-15.57,22.43,-56.05,56.82,3.96,-34.7,-43.39,-99.57,-24.33,29.09,0,1,1,1,1,0.78,0.43,-0.405,-1.197,0.267,0.617,2.591,8.707
2022-12-28,3783.22,22.14,35.51,-46.03,-15.57,22.43,-56.05,56.82,3.96,-34.7,-43.39,-99.57,-24.33,1,1,1,1,1,0.49,-4.43,-1.202,1.725,1.069,0.65,3.02,8.739
2022-12-29,3849.28,21.44,37.14,66.06,-46.03,-15.57,22.43,-56.05,56.82,3.96,-34.7,-43.39,-99.57,0,1,1,1,1,-0.7,1.63,1.746,-0.259,0.098,1.211,3.26,6.138
2022-12-30,3839.5,21.67,36.51,-9.78,66.06,-46.03,-15.57,22.43,-56.05,56.82,3.96,-34.7,-43.39,0,0,1,1,1,0.23,-0.63,-0.254,-0.399,-0.816,1.366,4.684,6.52
2023-01-03,3824.14,22.9,36.6,-15.36,-9.78,66.06,-46.03,-15.57,22.43,-56.05,56.82,3.96,-34.7,1,1,1,1,1,1.23,0.09,-0.4,0.751,1.848,2.477,5.022,8.156
2023-01-04,3852.97,22.01,39.86,28.83,-15.36,-9.78,66.06,-46.03,-15.57,22.43,-56.05,56.82,3.96,0,1,1,1,1,-0.89,3.26,0.754,-1.173,1.023,3.05,4.269,7.405
2023-01-05,3808.1,22.46,44.17,-44.87,28.83,-15.36,-9.78,66.06,-46.03,-15.57,22.43,-56.05,56.82,1,1,1,1,1,0.45,4.31,-1.165,2.257,2.885,4.544,6.549,8.811
2023-01-06,3895.08,21.13,45.71,86.98,-44.87,28.83,-15.36,-9.78,66.06,-46.03,-15.57,22.43,-56.05,0,1,1,1,1,-1.33,1.54,2.284,-0.079,1.957,2.731,4.608,5.129
2023-01-09,3892.09,21.97,47.2,-2.99,86.98,-44.87,28.83,-15.36,-9.78,66.06,-46.03,-15.57,22.43,1,1,1,1,1,0.84,1.49,-0.077,0.697,2.338,2.539,3.227,4.801
2023-01-10,3919.25,20.58,49.66,27.16,-2.99,86.98,-44.87,28.83,-15.36,-9.78,66.06,-46.03,-15.57,1,1,1,1,1,-1.39,2.46,0.698,1.294,2.051,0.247,4.043,2.006
2023-01-11,3969.61,21.09,54.23,50.36,27.16,-2.99,86.98,-44.87,28.83,-15.36,-9.78,66.06,-46.03,1,1,0,1,1,0.51,4.57,1.285,0.346,0.545,-1.805,3.817,0.547
2023-01-12,3983.17,18.83,56.69,13.56,50.36,27.16,-2.99,86.98,-44.87,28.83,-15.36,-9.78,66.06,1,0,0,1,1,-2.26,2.46,0.342,0.401,-1.368,-0.266,4.952,0.734
2023-01-13,3999.09,18.35,61.31,15.92,13.56,50.36,27.16,-2.99,86.98,-44.87,28.83,-15.36,-9.78,0,0,1,1,0,-0.48,4.62,0.4,-0.204,-2.517,0.52,3.449,-0.729
2023-01-17,3990.97,19.36,64.14,-8.12,15.92,13.56,50.36,27.16,-2.99,86.98,-44.87,28.83,-15.36,0,0,1,1,0,1.01,2.83,-0.203,-1.553,-0.459,0.65,3.003,-0.218
2023-01-18,3928.86,20.34,58.43,-62.11,-8.12,15.92,13.56,50.36,27.16,-2.99,86.98,-44.87,28.83,0,1,1,1,1,0.98,-5.71,-1.556,-0.752,2.279,2.189,5.892,1.035
2023-01-19,3898.85,20.52,55.43,-30.01,-62.11,-8.12,15.92,13.56,50.36,27.16,-2.99,86.98,-44.87,1,1,1,1,1,0.18,-3.0,-0.764,1.877,3.006,4.113,5.574,1.337
2023-01-20,3972.61,19.85,58.54,73.76,-30.01,-62.11,-8.12,15.92,13.56,50.36,27.16,-2.99,86.98,1,1,1,1,1,-0.67,3.11,1.892,1.211,1.119,2.512,2.793,0.224
2023-01-23,4019.81,19.81,63.6,47.2,73.76,-30.01,-62.11,-8.12,15.92,13.56,50.36,27.16,-2.99,0,1,0,1,1,-0.04,5.06,1.188,-0.072,1.023,-0.051,1.778,0.65
2023-01-24,4016.95,19.2,63.0,-2.86,47.2,73.76,-30.01,-62.11,-8.12,15.92,13.56,50.36,27.16,0,1,1,1,1,-0.61,-0.6,-0.071,-0.018,1.334,1.484,2.994,0.783
2023-01-25,4016.22,19.08,63.89,-0.73,-2.86,47.2,73.76,-30.01,-62.11,-8.12,15.92,13.56,50.36,1,1,1,1,0,-0.12,0.89,-0.018,1.101,0.039,2.564,2.985,-0.743
2023-01-26,4060.43,18.73,68.03,44.21,-0.73,-2.86,47.2,73.76,-30.01,-62.11,-8.12,15.92,13.56,1,1,1,1,0,-0.35,4.14,1.101,0.252,0.403,2.971,2.17,-1.704
2023-01-27,4070.56,18.51,69.2,10.13,44.21,-0.73,-2.86,47.2,73.76,-30.01,-62.11,-8.12,15.92,0,1,1,1,0,-0.22,1.17,0.249,-1.3,1.198,1.623,0.489,-3.749
2023-01-30,4017.77,19.94,67.46,-52.79,10.13,44.21,-0.73,-2.86,47.2,73.76,-30.01,-62.11,-8.12,1,1,1,1,0,1.43,-1.74,-1.297,1.445,3.98,2.292,1.506,-3.837
2023-01-31,4076.6,19.4,70.34,58.83,-52.79,10.13,44.21,-0.73,-2.86,47.2,73.76,-30.01,-62.11,1,1,1,0,0,-0.54,2.88,1.464,1.061,1.49,2.175,-1.973,-5.497
2023-02-01,4119.21,17.87,82.17,42.61,58.83,-52.79,10.13,44.21,-0.73,-2.86,47.2,73.76,-30.01,1,0,0,0,0,-1.53,11.83,1.045,1.485,-0.199,-0.033,-3.144,-4.904
2023-02-02,4179.76,18.73,75.2,60.55,42.61,58.83,-52.79,10.13,44.21,-0.73,-2.86,47.2,73.76,0,0,0,0,0,0.86,-6.97,1.47,-1.051,-0.383,-2.385,-4.065,-6.988
2023-02-03,4136.48,18.33,76.14,-43.28,60.55,42.61,58.83,-52.79,10.13,44.21,-0.73,-2.86,47.2,0,0,0,0,0,-0.4,0.94,-1.035,-0.608,-0.445,-1.101,-3.982,-4.216
2023-02-06,4111.08,19.43,75.91,-25.4,-43.28,60.55,42.61,58.83,-52.79,10.13,44.21,-0.73,-2.86,1,0,1,0,0,1.1,-0.23,-0.614,1.279,-0.715,0.634,-3.115,-4.701
2023-02-07,4164.0,18.66,76.34,52.92,-25.4,-43.28,60.55,42.61,58.83,-52.79,10.13,44.21,-0.73,0,0,0,0,0,-0.77,0.43,1.287,-1.122,-1.789,-0.678,-4.715,-5.167
2023-02-08,4117.86,19.63,74.63,-46.14,52.92,-25.4,-43.28,60.55,42.61,58.83,-52.79,10.13,44.21,0,1,1,0,0,0.97,-1.71,-1.108,-0.873,0.467,0.714,-3.998,-2.762
2023-02-09,4081.5,20.71,72.63,-36.36,-46.14,52.92,-25.4,-43.28,60.55,42.61,58.83,-52.79,10.13,1,1,1,0,0,1.08,-2.0,-0.883,0.218,1.327,0.216,-2.432,-3.51
2023-02-10,4090.46,20.53,72.49,8.96,-36.36,-46.14,52.92,-25.4,-43.28,60.55,42.61,58.83,-52.79,1,1,0,0,0,-0.18,-0.14,0.22,1.147,1.4,-0.279,-1.098,-3.473
2023-02-13,4137.29,20.34,71.83,46.83,8.96,-36.36,-46.14,52.92,-25.4,-43.28,60.55,42.61,58.83,0,0,0,0,0,-0.19,-0.66,1.145,-0.028,-1.146,-3.421,-2.173,-4.066
2023-02-14,4136.13,18.91,73.26,-1.16,46.83,8.96,-36.36,-46.14,52.92,-25.4,-43.28,60.55,42.61,1,0,0,0,0,-1.43,1.43,-0.028,0.277,-1.379,-3.507,-3.62,-3.833
2023-02-15,4147.6,18.23,73.66,11.47,-1.16,46.83,8.96,-36.36,-46.14,52.92,-25.4,-43.28,60.55,0,0,0,0,0,-0.68,0.4,0.277,-1.383,-3.633,-3.271,-3.762,-4.263
2023-02-16,4090.41,20.17,70.71,-57.19,11.47,-1.16,46.83,8.96,-36.36,-46.14,52.92,-25.4,-43.28,0,0,0,0,0,1.94,-2.95,-1.379,-0.273,-2.396,-2.902,-4.149,-1.509
2023-02-17,4079.09,20.02,69.49,-11.32,-57.19,11.47,-1.16,46.83,8.96,-36.36,-46.14,52.92,-25.4,0,0,0,0,0,-0.15,-1.22,-0.277,-1.999,-1.632,-2.368,-5.317,-0.691
2023-02-21,3997.34,22.87,65.91,-81.75,-11.32,-57.19,11.47,-1.16,46.83,8.96,-36.36,-46.14,52.92,0,0,0,0,1,2.85,-3.58,-2.004,-0.154,-0.669,-0.667,-3.471,2.745
2023-02-22,3991.05,22.29,64.17,-6.29,-81.75,-11.32,-57.19,11.47,-1.16,46.83,8.96,-36.36,-46.14,1,0,0,0,1,-0.58,-1.74,-0.157,0.532,-0.22,-0.992,-1.795,3.339
2023-02-23,4012.32,21.14,62.66,21.27,-6.29,-81.75,-11.32,-57.19,11.47,-1.16,46.83,8.96,-36.36,0,0,0,0,1,-1.15,-1.51,0.533,-1.059,-1.057,-0.776,-3.016,2.212
2023-02-24,3970.04,21.67,60.66,-42.28,21.27,-6.29,-81.75,-11.32,-57.19,11.47,-1.16,46.83,8.96,1,0,1,0,1,0.53,-2.0,-1.054,0.304,-0.465,1.884,-0.243,2.999
2023-02-27,3982.24,20.95,61.23,12.2,-42.28,21.27,-6.29,-81.75,-11.32,-57.19,11.47,-1.16,46.83,0,0,1,0,1,-0.72,0.57,0.307,-0.305,-0.022,1.667,-1.652,3.093
2023-02-28,3970.15,20.7,61.2,-12.09,12.2,-42.28,21.27,-6.29,-81.75,-11.32,-57.19,11.47,-1.16,0,1,1,0,1,-0.25,-0.03,-0.304,-0.471,1.896,0.407,-0.467,3.489
2023-03-01,3951.39,20.58,65.91,-18.76,-12.09,12.2,-42.28,21.27,-6.29,-81.75,-11.32,-57.19,11.47,1,1,1,1,1,-0.12,4.71,-0.473,0.755,2.444,1.023,1.297,3.968
2023-03-02,3981.35,19.59,52.46,29.96,-18.76,-12.09,12.2,-42.28,21.27,-6.29,-81.75,-11.32,-57.19,1,1,0,0,1,-0.99,-13.45,0.758,1.627,0.127,-1.595,-1.123,2.799
2023-03-03,4045.64,18.49,55.69,64.29,29.96,-18.76,-12.09,12.2,-42.28,21.27,-6.29,-81.75,-11.32,1,0,0,0,1,-1.1,3.23,1.615,0.07,-1.347,-4.623,-2.434,2.526
2023-03-06,4048.42,18.61,55.26,2.78,64.29,29.96,-18.76,-12.09,12.2,-42.28,21.27,-6.29,-81.75,0,0,0,0,1,0.12,-0.43,0.069,-1.534,-3.216,-4.762,-1.914,2.205
2023-03-07,3986.37,19.59,48.51,-62.05,2.78,64.29,29.96,-18.76,-12.09,12.2,-42.28,21.27,-6.29,1,0,0,0,1,0.98,-6.75,-1.533,0.139,-3.082,-1.657,-0.218,4.074
2023-03-08,3992.01,19.11,49.83,5.64,-62.05,2.78,64.29,29.96,-18.76,-12.09,12.2,-42.28,21.27,0,0,0,0,1,-0.48,1.32,0.141,-1.849,-3.418,-2.511,-0.52,4.085
2023-03-09,3918.32,22.61,37.54,-73.69,5.64,-62.05,2.78,64.29,29.96,-18.76,-12.09,12.2,-42.28,0,1,1,1,1,3.5,-12.29,-1.846,-1.421,0.024,1.051,2.743,5.917
2023-03-10,3861.59,24.8,26.89,-56.73,-73.69,5.64,-62.05,2.78,64.29,29.96,-18.76,-12.09,12.2,0,1,1,1,1,2.19,-10.65,-1.448,-0.149,0.774,1.405,4.83,6.845
2023-03-13,3855.76,26.52,23.36,-5.83,-56.73,-73.69,5.64,-62.05,2.78,64.29,29.96,-18.76,-12.09,1,1,1,1,1,1.72,-3.53,-0.151,1.645,2.707,2.481,6.566,7.193
2023-03-14,3919.29,23.73,25.09,63.53,-5.83,-56.73,-73.69,5.64,-62.05,2.78,64.29,29.96,-18.76,0,0,1,1,1,-2.79,1.73,1.648,-0.71,-0.069,2.168,5.322,5.647
2023-03-15,3891.93,26.14,22.69,-27.36,63.53,-5.83,-56.73,-73.69,5.64,-62.05,2.78,64.29,29.96,1,1,1,1,1,2.41,-2.4,-0.698,1.744,1.522,1.149,5.324,4.585
2023-03-16,3960.28,22.99,32.57,68.35,-27.36,63.53,-5.83,-56.73,-73.69,5.64,-62.05,2.78,64.29,0,1,0,1,1,-3.15,9.88,1.756,-1.121,1.094,-0.297,3.343,2.459
2023-03-17,3916.64,25.51,27.0,-43.64,68.35,-27.36,63.53,-5.83,-56.73,-73.69,5.64,-62.05,2.78,1,1,1,1,1,2.52,-5.57,-1.102,0.882,0.513,1.372,4.757,5.523
2023-03-20,3951.57,24.15,30.43,34.93,-43.64,68.35,-27.36,63.53,-5.83,-56.73,-73.69,5.64,-62.05,1,0,1,1,1,-1.36,3.43,0.892,1.31,-0.073,0.663,4.022,5.564
2023-03-21,4002.87,21.38,43.49,51.3,34.93,-43.64,68.35,-27.36,63.53,-5.83,-56.73,-73.69,5.64,0,0,0,1,1,-2.77,13.06,1.298,-1.668,-0.807,-0.8,2.684,4.176
2023-03-22,3936.97,22.26,41.03,-65.9,51.3,34.93,-43.64,68.35,-27.36,63.53,-5.83,-56.73,-73.69,1,1,1,1,1,0.88,-2.46,-1.646,0.294,1.013,2.269,3.872,4.562
2023-03-23,3948.72,22.61,38.34,11.75,-65.9,51.3,34.93,-43.64,68.35,-27.36,63.53,-5.83,-56.73,1,1,1,1,1,0.35,-2.69,0.298,0.566,0.573,2.594,5.017,3.608
2023-03-24,3970.99,21.74,37.71,22.27,11.75,-65.9,51.3,34.93,-43.64,68.35,-27.36,63.53,-5.83,1,1,1,1,1,-0.87,-0.63,0.564,0.166,1.439,3.503,4.22,2.285
2023-03-27,3977.53,20.6,40.2,6.54,22.27,11.75,-65.9,51.3,34.93,-43.64,68.35,-27.36,63.53,0,1,1,1,1,-1.14,2.49,0.165,-0.158,1.846,3.701,4.376,3.997
2023-03-28,3971.27,19.97,39.6,-6.26,6.54,22.27,11.75,-65.9,51.3,34.93,-43.64,68.35,-27.36,1,1,1,1,1,-0.63,-0.6,-0.157,1.421,3.47,3.252,4.616,4.195
2023-03-29,4027.81,19.12,41.46,56.54,-6.26,6.54,22.27,11.75,-65.9,51.3,34.93,-43.64,68.35,1,1,1,1,1,-0.85,1.86,1.424,0.58,2.435,1.576,3.191,2.301
2023-03-30,4050.83,19.02,45.23,23.02,56.54,-6.26,6.54,22.27,11.75,-65.9,51.3,34.93,-43.64,1,1,1,1,1,-0.1,3.77,0.572,1.452,1.236,1.345,1.96,2.155
2023-03-31,4109.31,18.7,49.49,58.48,23.02,56.54,-6.26,6.54,22.27,11.75,-65.9,51.3,34.93,1,0,0,1,1,-0.32,4.26,1.444,0.375,-0.467,-0.005,0.598,0.526
2023-04-03,4124.51,18.55,61.49,15.2,58.48,23.02,56.54,-6.26,6.54,22.27,11.75,-65.9,51.3,0,0,0,1,0,-0.15,12.0,0.37,-0.582,-0.474,-0.379,0.305,-0.01
2023-04-04,4100.6,19.0,50.23,-23.91,15.2,58.48,23.02,56.54,-6.26,6.54,22.27,11.75,-65.9,0,1,0,0,1,0.45,-11.26,-0.58,-0.248,0.206,-0.21,-0.702,0.865
2023-04-05,4090.38,19.08,52.63,-10.22,-23.91,15.2,58.48,23.02,56.54,-6.26,6.54,22.27,11.75,1,1,1,0,1,0.08,2.4,-0.249,0.357,0.453,1.362,-0.839,0.476
2023-04-06,4105.02,18.4,55.26,14.64,-10.22,-23.91,15.2,58.48,23.02,56.54,-6.26,6.54,22.27,1,0,1,1,1,-0.68,2.63,0.358,0.1,-0.32,0.797,0.741,1.314
