DATE,SP500,VIX,FNG,SP500_Change,SP500_Change_lag1,SP500_Change_lag2,SP500_Change_lag3,SP500_Change_lag4,SP500_Change_lag5,SP500_Change_lag6,SP500_Change_lag7,SP500_Change_lag8,SP500_Change_lag9,S&P_1day_up,S&P_3day_up,S&P_5day_up,S&P_14day_up,S&P_28day_up,VIX_Change,FNG_Change,RSI,BB_Upper,BB_Lower,SP500_Change_Percentage,S&P_22day_up,SP500_Change_1day,SP500_Change_3day,SP500_Change_5day,SP500_Change_14day,SP500_Change_22day,SP500_Change_28day
2021-02-25,3829.34,28.89,48.0,-96.09,44.06,4.87,-37.47,-17.36,-1.26,16.21,6.5,-1.35,-4.36,1,0,0,1,1,7.55,-7.0,48.14,3973.45,3760.74,-2.448,1,1.846,-0.245,-0.204,2.068,6.384,8.507
2021-03-01,3901.82,23.35,56.0,72.48,-96.09,44.06,4.87,-37.47,-17.36,-1.26,16.21,6.5,-1.35,0,0,0,0,1,-5.54,8.0,56.91,3976.72,3762.34,1.893,1,-0.823,-3.482,-0.689,-0.331,5.101,6.088
2021-03-02,3870.29,24.1,45.0,-31.53,72.48,-96.09,44.06,4.87,-37.47,-17.36,-1.26,16.21,6.5,0,0,1,1,1,0.75,-11.0,52.73,3977.27,3763.28,-0.808,1,-1.296,-1.254,0.731,1.005,6.605,7.769
2021-03-03,3819.72,26.67,40.0,-50.57,-31.53,72.48,-96.09,44.06,4.87,-37.47,-17.36,-1.26,16.21,0,1,1,1,1,2.57,-5.0,46.8,3977.71,3759.86,-1.307,1,-1.324,1.44,3.091,3.911,8.316,8.146
2021-03-04,3768.47,28.57,43.0,-51.25,-50.57,-31.53,72.48,-96.09,44.06,4.87,-37.47,-17.36,-1.26,1,1,1,1,1,1.9,3.0,41.68,3974.97,3764.37,-1.342,1,1.384,3.412,5.248,4.976,9.325,10.973
2021-03-08,3821.35,25.47,43.0,52.88,-51.25,-50.57,-31.53,72.48,-96.09,44.06,4.87,-37.47,-17.36,1,1,1,1,1,-3.1,0.0,48.0,3972.31,3770.42,1.403,1,1.435,3.131,3.751,4.021,9.263,9.695
2021-03-09,3875.44,24.03,45.0,54.09,52.88,-51.25,-50.57,-31.53,72.48,-96.09,44.06,4.87,-37.47,1,1,1,1,1,-1.44,2.0,53.55,3966.94,3785.96,1.415,1,0.612,2.447,2.582,5.298,7.532,8.053
2021-03-10,3898.81,22.56,50.0,23.37,54.09,52.88,-51.25,-50.57,-31.53,72.48,-96.09,44.06,4.87,1,1,1,1,1,-1.47,5.0,55.74,3968.01,3792.13,0.603,1,1.046,1.649,0.43,4.519,6.093,8.068
2021-03-11,3939.34,21.91,56.0,40.53,23.37,54.09,52.88,-51.25,-50.57,-31.53,72.48,-96.09,44.06,1,1,1,1,1,-0.65,6.0,59.34,3973.95,3797.11,1.04,1,0.759,0.892,0.032,3.606,6.004,6.497
2021-03-15,3968.94,20.03,55.0,29.6,40.53,23.37,54.09,52.88,-51.25,-50.57,-31.53,72.48,-96.09,0,0,0,1,1,-1.88,-1.0,61.78,3985.67,3795.11,0.751,1,-0.158,-1.358,-1.483,3.255,4.215,4.968
2021-03-16,3962.71,19.79,56.0,-6.23,29.6,40.53,23.37,54.09,52.88,-51.25,-50.57,-31.53,72.48,1,0,0,1,1,-0.24,1.0,60.95,3992.62,3792.87,-0.157,1,0.287,-0.557,-1.854,4.164,5.667,5.162
2021-03-17,3974.12,19.23,52.0,11.41,-6.23,29.6,40.53,23.37,54.09,52.88,-51.25,-50.57,-31.53,0,0,0,1,1,-0.56,-4.0,61.95,4001.68,3790.1,0.288,1,-1.48,-1.605,-1.63,4.226,5.365,5.741
2021-03-18,3915.46,21.58,49.0,-58.66,11.41,-6.23,29.6,40.53,23.37,54.09,52.88,-51.25,-50.57,1,0,1,1,1,2.35,-3.0,54.21,4002.13,3790.21,-1.476,1,0.632,-0.662,1.4,5.264,6.737,6.869
2021-03-22,3940.59,18.88,44.0,25.13,-58.66,11.41,-6.23,29.6,40.53,23.37,54.09,52.88,-51.25,0,0,1,1,1,-2.7,-5.0,56.71,4004.78,3789.98,0.642,1,-0.768,-0.794,0.459,5.87,6.918,5.402
2021-03-23,3910.52,20.3,36.0,-30.07,25.13,-58.66,11.41,-6.23,29.6,40.53,23.37,54.09,52.88,0,1,1,1,1,1.42,-8.0,52.99,4002.66,3789.9,-0.763,1,-0.543,1.537,1.583,6.414,7.16,3.87
2021-03-24,3889.14,21.2,34.0,-21.38,-30.07,25.13,-58.66,11.41,-6.23,29.6,40.53,23.37,54.09,1,1,1,1,1,0.9,-2.0,50.45,3999.35,3788.98,-0.547,1,0.521,1.775,4.827,6.286,7.046,5.712
2021-03-25,3909.52,19.81,45.0,20.38,-21.38,-30.07,25.13,-58.66,11.41,-6.23,29.6,40.53,23.37,1,1,1,1,1,-1.39,11.0,52.77,3998.98,3788.91,0.524,1,1.583,1.629,4.228,6.786,6.636,6.525
2021-03-29,3971.09,20.74,37.0,61.57,20.38,-21.38,-30.07,25.13,-58.66,11.41,-6.23,29.6,40.53,0,1,1,1,1,0.93,-8.0,59.01,4008.55,3788.8,1.575,1,-0.321,2.732,2.784,4.192,5.897,4.009
2021-03-30,3958.55,19.61,43.0,-12.54,61.57,20.38,-21.38,-30.07,25.13,-58.66,11.41,-6.23,29.6,1,1,1,1,1,-1.13,6.0,57.35,4015.09,3789.97,-0.316,1,0.361,2.906,3.491,5.768,5.789,3.957
2021-03-31,3972.89,19.4,48.0,14.34,-12.54,61.57,20.38,-21.38,-30.07,25.13,-58.66,11.41,-6.23,1,1,1,1,1,-0.21,5.0,58.78,4021.23,3788.58,0.362,1,2.653,2.705,3.918,5.402,4.527,4.705
2021-04-05,4077.91,17.91,54.0,105.02,14.34,-12.54,61.57,20.38,-21.38,-30.07,25.13,-58.66,11.41,0,1,1,1,1,-1.49,6.0,67.4,4050.59,3784.07,2.643,0,-0.1,0.485,1.603,2.65,-0.374,1.962
2021-04-06,4073.94,18.12,53.0,-3.97,105.02,14.34,-12.54,61.57,20.38,-21.38,-30.07,25.13,-58.66,1,1,1,1,1,0.21,-1.0,66.83,4075.34,3776.54,-0.097,1,0.147,1.325,1.244,3.373,0.946,3.019
2021-04-07,4079.95,17.16,52.0,6.01,-3.97,105.02,14.34,-12.54,61.57,20.38,-21.38,-30.07,25.13,1,1,1,1,1,-0.96,-1.0,67.28,4097.68,3775.17,0.148,1,0.423,1.513,2.221,2.767,2.046,2.655
2021-04-08,4097.17,16.95,51.0,17.22,6.01,-3.97,105.02,14.34,-12.54,61.57,20.38,-21.38,-30.07,1,1,1,1,1,-0.21,-1.0,68.6,4116.66,3783.93,0.422,1,0.755,0.674,1.62,1.654,0.751,2.422
2021-04-12,4127.99,16.91,43.0,30.82,17.22,6.01,-3.97,105.02,14.34,-12.54,61.57,20.38,-21.38,1,1,1,1,1,-0.04,-8.0,70.86,4129.79,3806.75,0.752,0,0.332,1.036,0.17,0.967,-0.3,1.779
2021-04-13,4141.59,16.65,41.0,13.6,30.82,17.22,6.01,-3.97,105.02,14.34,-12.54,61.57,20.38,0,1,1,1,1,-0.26,-2.0,71.82,4147.85,3820.72,0.329,1,-0.41,0.525,0.771,1.454,0.425,1.515
2021-04-14,4124.66,16.99,43.0,-16.93,13.6,30.82,17.22,6.01,-3.97,105.02,14.34,-12.54,61.57,1,1,1,1,1,0.34,2.0,68.77,4163.19,3830.3,-0.409,1,1.105,0.248,0.249,1.54,0.753,1.868
2021-04-15,4170.42,16.57,50.0,45.76,-16.93,13.6,30.82,17.22,6.01,-3.97,105.02,14.34,-12.54,0,1,1,0,1,-0.42,7.0,72.21,4186.62,3834.03,1.109,1,-0.174,0.073,0.417,-0.444,0.646,0.914
2021-04-19,4163.26,17.29,36.0,-7.16,45.76,-16.93,13.6,30.82,17.22,6.01,-3.97,105.02,14.34,0,0,1,0,1,0.72,-14.0,70.89,4206.59,3836.45,-0.172,1,-0.679,-0.678,0.563,-2.403,0.596,0.71
2021-04-20,4134.94,18.68,48.0,-28.32,-7.16,45.76,-16.93,13.6,30.82,17.22,6.01,-3.97,105.02,1,1,1,0,1,1.39,12.0,65.8,4219.54,3840.1,-0.68,1,0.924,1.265,1.159,-0.539,1.466,2.281
2021-04-21,4173.42,17.5,47.0,38.48,-28.32,-7.16,45.76,-16.93,13.6,30.82,17.22,6.01,-3.97,0,1,1,0,1,-1.18,-1.0,69.05,4237.27,3843.45,0.931,1,-0.93,0.322,0.92,-0.245,0.664,1.284
2021-04-22,4134.98,18.71,53.0,-38.44,38.48,-28.32,-7.16,45.76,-16.93,13.6,30.82,17.22,6.01,1,1,1,0,1,1.21,6.0,62.64,4246.96,3849.84,-0.921,1,1.261,1.155,1.382,-0.171,1.656,2.211
2021-04-26,4187.62,17.64,52.0,52.64,-38.44,38.48,-28.32,-7.16,45.76,-16.93,13.6,30.82,17.22,0,1,0,0,1,-1.07,-1.0,67.14,4259.56,3864.45,1.273,1,-0.022,0.577,-0.555,-1.74,0.349,0.772
2021-04-27,4186.72,17.56,54.0,-0.9,52.64,-38.44,38.48,-28.32,-7.16,45.76,-16.93,13.6,30.82,0,1,0,0,1,-0.08,2.0,66.99,4270.75,3877.88,-0.021,1,-0.085,0.142,-0.457,-0.659,0.511,1.253
2021-04-28,4183.18,17.28,58.0,-3.54,-0.9,52.64,-38.44,38.48,-28.32,-7.16,45.76,-16.93,13.6,1,0,1,0,1,-0.28,4.0,66.37,4274.62,3901.27,-0.085,1,0.676,-0.442,0.44,-0.653,0.231,1.535
2021-04-29,4211.47,17.61,49.0,28.29,-3.54,-0.9,52.64,-38.44,38.48,-28.32,-7.16,45.76,-16.93,0,0,0,0,1,0.33,-9.0,68.86,4274.22,3933.9,0.676,1,-0.45,-1.049,-0.551,-0.345,0.44,1.044
2021-05-03,4192.66,18.31,43.0,-18.81,28.29,-3.54,-0.9,52.64,-38.44,38.48,-28.32,-7.16,45.76,0,1,0,0,1,0.7,-6.0,65.39,4267.06,3969.38,-0.447,1,-0.665,0.213,-0.963,-0.108,0.804,1.281
2021-05-04,4164.66,19.48,43.0,-28.0,-18.81,28.29,-3.54,-0.9,52.64,-38.44,38.48,-28.32,-7.16,1,1,0,1,1,1.17,0.0,60.51,4261.62,3994.18,-0.668,1,0.07,0.567,-2.424,0.747,1.493,1.408
2021-05-05,4167.59,19.15,44.0,2.93,-28.0,-18.81,28.29,-3.54,-0.9,52.64,-38.44,38.48,-28.32,1,0,0,1,1,-0.33,1.0,60.84,4248.0,4028.7,0.07,1,0.817,-0.372,-1.323,0.799,1.248,1.303
2021-05-06,4201.62,18.39,48.0,34.03,2.93,-28.0,-18.81,28.29,-3.54,-0.9,52.64,-38.44,38.48,0,0,0,1,0,-0.76,4.0,64.54,4232.4,4067.18,0.817,1,-0.316,-3.325,-0.92,0.06,0.901,-0.844
2021-05-10,4188.43,19.66,41.0,-13.19,34.03,2.93,-28.0,-18.81,28.29,-3.54,-0.9,52.64,-38.44,0,0,0,1,1,1.27,-7.0,62.09,4232.56,4078.06,-0.314,1,-0.865,-1.807,-1.442,0.324,1.404,0.865
2021-05-11,4152.1,21.84,29.0,-36.33,-13.19,34.03,2.93,-28.0,-18.81,28.29,-3.54,-0.9,52.64,0,1,0,1,1,2.18,-12.0,55.81,4226.93,4091.51,-0.867,1,-2.126,0.267,-0.87,1.337,2.46,2.252
2021-05-12,4063.04,27.59,34.0,-89.06,-36.33,-13.19,34.03,2.93,-28.0,-18.81,28.29,-3.54,-0.9,1,1,1,1,1,5.75,5.0,44.04,4230.31,4086.44,-2.145,1,1.191,1.56,2.314,3.126,4.421,4.306
2021-05-13,4112.5,23.13,35.0,49.46,-89.06,-36.33,-13.19,34.03,2.93,-28.0,-18.81,28.29,-3.54,1,1,1,1,1,-4.46,1.0,50.31,4228.74,4089.54,1.217,1,1.25,0.078,1.067,2.889,2.737,3.79
2021-05-17,4163.29,19.72,35.6,50.79,49.46,-89.06,-36.33,-13.19,34.03,2.93,-28.0,-18.81,28.29,0,0,1,1,1,-3.41,0.6,55.78,4229.03,4092.78,1.235,1,-0.862,-0.101,0.821,1.538,1.424,2.855
2021-05-18,4127.83,21.34,34.83,-35.46,50.79,49.46,-89.06,-36.33,-13.19,34.03,2.93,-28.0,-18.81,0,1,1,1,1,1.62,-0.77,51.52,4229.38,4091.06,-0.852,1,-0.292,0.673,1.448,2.388,0.928,3.91
2021-05-19,4115.68,22.18,31.87,-12.15,-35.46,50.79,49.46,-89.06,-36.33,-13.19,34.03,2.93,-28.0,1,1,1,1,1,0.84,-2.96,50.1,4229.96,4089.58,-0.294,1,1.052,1.971,1.946,2.516,2.643,4.267
2021-05-20,4159.12,20.67,33.37,43.44,-12.15,-35.46,50.79,49.46,-89.06,-36.33,-13.19,34.03,2.93,0,1,1,1,1,-1.51,1.5,54.87,4229.22,4089.19,1.055,1,-0.079,0.705,1.015,1.945,2.122,3.362
2021-05-21,4155.86,20.15,29.7,-3.26,43.44,-12.15,-35.46,50.79,49.46,-89.06,-36.33,-13.19,34.03,1,1,1,1,1,-0.52,-3.67,54.45,4228.84,4088.83,-0.078,1,0.99,0.965,1.16,2.202,2.067,3.945
2021-05-24,4197.05,18.4,29.87,41.19,-3.26,43.44,-12.15,-35.46,50.79,49.46,-89.06,-36.33,-13.19,0,1,1,1,1,-1.75,0.17,58.75,4232.94,4090.95,0.991,1,-0.215,0.092,0.12,1.398,1.671,3.737
2021-05-25,4188.13,18.84,26.6,-8.92,41.19,-3.26,43.44,-12.15,-35.46,50.79,49.46,-89.06,-36.33,1,1,1,1,1,0.44,-3.27,57.49,4234.43,4090.92,-0.213,1,0.187,0.381,0.476,1.393,2.206,3.703
2021-05-26,4195.99,17.36,28.93,7.86,-8.92,41.19,-3.26,43.44,-12.15,-35.46,50.79,49.46,-89.06,1,1,0,1,1,-1.48,2.33,58.34,4237.7,4093.75,0.188,1,0.117,0.144,-0.075,0.662,2.259,3.871
2021-05-27,4200.88,16.74,29.87,4.89,7.86,-8.92,41.19,-3.26,43.44,-12.15,-35.46,50.79,49.46,1,1,1,1,1,-0.62,0.94,58.89,4239.39,4093.39,0.117,1,0.077,0.173,0.691,0.5,2.167,2.858
2021-05-28,4204.11,16.76,31.93,3.23,4.89,7.86,-8.92,41.19,-3.26,43.44,-12.15,-35.46,50.79,0,0,1,0,1,0.02,2.06,59.28,4241.61,4092.91,0.077,1,-0.049,-0.268,0.533,-0.896,2.223,3.938
2021-06-01,4202.04,17.9,35.0,-2.07,3.23,4.89,7.86,-8.92,41.19,-3.26,43.44,-12.15,-35.46,1,1,1,1,1,1.14,3.07,58.9,4243.81,4092.6,-0.049,1,0.145,0.662,0.6,0.541,2.804,4.343
2021-06-02,4208.12,17.48,42.07,6.08,-2.07,3.23,4.89,7.86,-8.92,41.19,-3.26,43.44,-12.15,0,1,1,1,1,-0.42,7.07,59.71,4243.27,4092.8,0.145,1,-0.363,0.438,0.272,0.912,3.432,3.834
2021-06-03,4192.85,18.04,41.6,-15.27,6.08,-2.07,3.23,4.89,7.86,-8.92,41.19,-3.26,43.44,1,1,1,1,1,0.56,-0.47,56.67,4243.29,4092.8,-0.363,1,0.88,0.818,1.101,1.164,3.581,4.312
2021-06-04,4229.89,16.42,42.77,37.04,-15.27,6.08,-2.07,3.23,4.89,7.86,-8.92,41.19,-3.26,0,0,1,1,1,-1.62,1.17,61.76,4251.2,4091.42,0.883,1,-0.08,-0.247,0.419,0.873,3.059,3.104
2021-06-07,4226.52,16.42,43.73,-3.37,37.04,-15.27,6.08,-2.07,3.23,4.89,7.86,-8.92,41.19,1,1,1,1,1,0.0,0.96,61.06,4257.65,4090.86,-0.08,1,0.017,0.299,0.677,1.281,2.229,2.379
2021-06-08,4227.26,17.07,45.9,0.74,-3.37,37.04,-15.27,6.08,-2.07,3.23,4.89,7.86,-8.92,0,1,1,1,1,0.65,2.17,61.16,4261.33,4089.74,0.018,1,-0.182,0.477,0.457,1.499,3.367,0.739
2021-06-09,4219.55,17.89,46.63,-7.71,0.74,-3.37,37.04,-15.27,6.08,-2.07,3.23,4.89,7.86,1,1,1,1,1,0.82,0.73,59.37,4264.87,4089.31,-0.182,1,0.464,0.842,0.098,1.709,3.905,2.449
2021-06-10,4239.18,16.1,49.87,19.63,-7.71,0.74,-3.37,37.04,-15.27,6.08,-2.07,3.23,4.89,1,1,0,1,1,-1.79,3.24,62.39,4272.41,4090.48,0.465,1,0.196,0.176,-0.41,1.382,3.082,2.832
2021-06-11,4247.44,15.65,52.5,8.26,19.63,-7.71,0.74,-3.37,37.04,-15.27,6.08,-2.07,3.23,1,0,0,1,1,-0.45,2.63,63.61,4268.14,4113.19,0.195,1,0.182,-0.56,-1.911,1.71,2.993,2.832
2021-06-14,4255.15,16.39,54.1,7.71,8.26,19.63,-7.71,0.74,-3.37,37.04,-15.27,6.08,-2.07,0,0,0,1,1,0.74,1.6,64.76,4271.34,4124.25,0.182,1,-0.202,-0.784,-0.715,2.288,2.469,3.688
2021-06-15,4246.59,17.02,51.87,-8.56,7.71,8.26,19.63,-7.71,0.74,-3.37,37.04,-15.27,6.08,0,0,0,1,1,0.63,-2.23,62.4,4276.64,4127.28,-0.201,1,-0.538,-1.883,-0.004,2.278,1.893,4.129
2021-06-16,4223.7,18.15,44.7,-22.89,-8.56,7.71,8.26,19.63,-7.71,0.74,-3.37,37.04,-15.27,0,1,1,1,1,1.13,-7.17,56.47,4273.69,4139.82,-0.539,1,-0.043,0.026,0.427,3.166,0.819,4.186
2021-06-17,4221.86,17.75,42.77,-1.84,-22.89,-8.56,7.71,8.26,19.63,-7.71,0.74,-3.37,37.04,0,1,1,1,1,-0.4,-1.93,56.01,4264.55,4159.58,-0.044,1,-1.312,0.582,1.057,2.343,2.396,4.233
2021-06-18,4166.45,20.7,31.8,-55.41,-1.84,-22.89,-8.56,7.71,8.26,19.63,-7.71,0.74,-3.37,1,1,1,1,1,2.95,-10.97,44.28,4263.51,4161.35,-1.312,1,1.382,1.786,2.706,4.811,4.553,5.986
2021-06-21,4224.79,17.89,33.43,58.34,-55.41,-1.84,-22.89,-8.56,7.71,8.26,19.63,-7.71,0.74,1,1,1,1,1,-2.81,1.63,54.97,4260.06,4171.69,1.4,1,0.52,1.001,1.58,3.836,3.425,4.091
2021-06-22,4246.44,16.66,32.37,21.65,58.34,-55.41,-1.84,-22.89,-8.56,7.71,8.26,19.63,-7.71,0,1,1,1,1,-1.23,-1.06,58.18,4263.56,4173.14,0.512,1,-0.109,0.811,1.074,2.906,3.914,3.331
2021-06-23,4241.84,16.32,33.83,-4.6,21.65,58.34,-55.41,-1.84,-22.89,-8.56,7.71,8.26,19.63,1,1,1,1,1,-0.34,1.46,57.24,4265.11,4176.95,-0.108,1,0.58,1.148,1.311,3.119,4.25,4.27
